102669|"Profsc"|"Prof."|"3"|6|1|1|1|1|1|1|0|0|"I wanted to write you to let you know that I've purchased several items at your store recently and have been very satisfied with my purchases. Keep up  the good work."|                                                           
102670|"HS-grad"|"Transp."|"3"|6|1|1|1|1|1|1|0|0|"I love it. Will never shop at other shops again!"|                                                                                                                                                                              
102671|"< Bach."|"Exec."|"3"|2|0|0|0|0|1|1|1|0|"Dear store manager, please do not send me any more Affinity cards. I do not shop at your store very often and I feel that your new card imposes an invasion on my privacy."|                                                      
102672|"< Bach."|"Cleric."|"2"|2|0|0|0|0|1|1|1|0|"I love the new on-line documentation."|                                                                                                                                                                                         
102673|"Assoc-V"|"Prof."|"2"|5|0|1|0|1|1|1|0|0|"Thank you, But please remove my name from your list."|                                                                                                                                                                            
102674|"< Bach."|"Crafts"|"2"|3|0|0|0|0|1|1|1|0|"I love shopping with my Affinity Card! Thank you. I used it to purchase a new flat panel monitor. It is amazing. Thank you again!"|                                                                                              
102675|"< Bach."|"Crafts"|"3"|6|0|1|1|1|1|1|0|0|"Don't send me any more promotions.  I get too much lousy junk mail already"|                                                                                                                                                     
102676|"< Bach."|"TechSup"|"3"|7|1|0|0|1|1|1|0|0|"I am not going to waste my time filling up this three page form. Lousy idea."|                                                                                                                                                  
102677|"Bach."|"Exec."|"9+"|3|0|0|0|0|1|1|0|0|"Thank you, But please remove my name from your list."|                                                                                                                                                                             
102678|"7th-8th"|"Transp."|"3"|6|0|1|0|1|0|1|0|0|"How much would it cost to upgrade my computer to the latest model you advertised this week?"|                                                                                                                                   
102679|"< Bach."|"Crafts"|"3"|5|1|1|1|1|1|1|0|0|"I love it. Will never shop at other shops again!"|                                                                                                                                                                               
102680|"< Bach."|"TechSup"|"2"|3|0|1|1|0|1|1|0|0|"The new affinity card is great. Thank you. I do  have to say that it is a hassle to remember to bring it  with me when I shop as I only shop at your store  for sale items. Could you keep my record in your computer?"|        
102681|"Assoc-A"|"Prof."|"3"|5|0|1|1|1|1|1|0|0|"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."|                                                                                                             
102682|"HS-grad"|"Sales"|"1"|2|0|1|0|1|1|1|0|0|"Thank you, But please remove my name from your list."|                                                                                                                                                                            
102683|"HS-grad"|"Cleric."|"2"|4|1|1|1|0|1|1|0|0|"Shopping at your store is a hassle. I rarely shop there and usually forget to bring your new loyalty card and hence never get the items at the sale price.  Can a store manager look up my account on-line?"|                   
102684|"< Bach."|"?"|"9+"|2|0|1|1|0|1|1|1|0|"Thanks a lot for my new affinity card. I love the discounts and have since started shopping at your store for everything."|                                                                                                          
102685|"HS-grad"|"Machine"|"3"|4|1|1|1|1|1|1|0|0|"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"|                                                                                                                   
102686|"< Bach."|"Prof."|"3"|5|0|1|1|1|1|1|0|0|"I love the new on-line documentation."|                                                                                                                                                                                           
102687|"PhD"|"Prof."|"3"|8|0|1|1|1|1|1|0|0|"I am not going to waste my time filling up this three page form. Lousy idea."|                                                                                                                                                        
102688|"Bach."|"TechSup"|"3"|2|0|0|0|0|1|1|1|0|"Thanks but even with your discounts, your products are too expensive. Sorry."|                                                                                                                                                    
102689|"Profsc"|"Farming"|"9+"|6|0|1|1|1|1|1|0|0|"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"|                                    
102690|"HS-grad"|"Machine"|"4-5"|5|1|1|1|1|1|1|0|0|"I purchased the new mouse pads and love them. I also purchased one for my sister and one for my brother."|                                                                                                                    
102691|"9th"|"Other"|"9+"|3|0|1|1|0|0|1|0|0|"I love the new on-line documentation."|                                                                                                                                                                                              
102692|"< Bach."|"Cleric."|"1"|2|0|1|1|0|1|1|1|0|"Dear store manager, please do not send me any more Affinity cards. I do not shop at your store very often and I feel that your new card imposes an invasion on my privacy."|                                                    
102693|"HS-grad"|"Protec."|"3"|6|0|0|0|1|1|1|0|0|"I love the new on-line documentation."|                                                                                                                                                                                         
102694|"Bach."|"Cleric."|"1"|3|0|0|0|0|1|1|1|0|"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"|                                      
102695|"Bach."|"Prof."|"3"|4|1|0|0|1|1|1|0|0|"I love it. Will never shop at other shops again!"|                                                                                                                                                                                  
102696|"< Bach."|"Exec."|"3"|4|1|1|1|1|1|1|0|0|"Affinity card is great. I think it is a hassle to have to remember to bring it in every time though."|                                                                                                                            
102697|"HS-grad"|"Handler"|"1"|2|0|1|1|0|1|1|1|0|"I love shopping with my Affinity Card! Thank you. I used it to purchase a new flat panel monitor. It is amazing. Thank you again!"|                                                                                             
102698|"Assoc-A"|"Handler"|"1"|2|0|1|1|0|1|1|1|0|"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."|                                                                                                           
102699|"Bach."|"Cleric."|"3"|4|1|1|0|1|1|1|0|0|"My sister told me about your store and I was impressed. Now I use it for all my shopping here."|                                                                                                                                  
102700|"Bach."|"Exec."|"3"|6|0|1|1|1|1|1|0|0|"How much would it cost to upgrade my computer to the latest model you advertised this week?"|                                                                                                                                       
102701|"1st-4th"|"Prof."|"9+"|5|0|0|0|1|0|1|0|0|"Great program.  Love the discount. Signed happy customer."|                                                                                                                                                                      
102702|"< Bach."|"Handler"|"2"|5|0|1|1|1|1|1|0|0|"How much would it cost to upgrade my computer to the latest model you advertised this week?"|                                                                                                                                   
102703|"< Bach."|"Cleric."|"1"|2|0|1|1|0|1|1|1|0|"How much would it cost to upgrade my computer to the latest model you advertised this week?"|                                                                                                                                   
102704|"HS-grad"|"Handler"|"2"|3|0|0|0|1|1|1|0|0|"I am not going to waste my time filling up this three page form. Lousy idea."|                                                                                                                                                  
102705|"HS-grad"|"Protec."|"3"|3|0|1|1|0|1|1|1|0|"I used to shop at your store, but have stopped now. I tried to return some electronic items and your store manager was a pain to deal with."|                                                                                   
102706|"HS-grad"|"Other"|"2"|2|0|1|1|0|1|1|0|0|"It is a good way to attract new shoppers. After shopping at your store for more than a month, I am ready to move on though. Not enough variety"|                                                                                  
102707|"11th"|"?"|"2"|3|0|0|0|1|0|1|0|0|"I am not going to waste my time filling up this three page form. Lousy idea."|                                                                                                                                                           
102708|"Bach."|"Cleric."|"4-5"|4|1|1|1|1|1|1|0|0|"If I forget my affinity card, can I still shop here and get the discount?"|                                                                                                                                                     
102709|"HS-grad"|"Sales"|"2"|11|0|0|0|1|1|1|0|0|"Thanks but even with your discounts, your products are too expensive. Sorry."|                                                                                                                                                   
102710|"HS-grad"|"Sales"|"3"|2|0|0|0|1|1|1|0|0|"A great program but I have to complain just a bit. Why do you need to know how many children I have, where I shop, etc.?  Give us a discount for shopping at your store, but don't ask too many personal questions."|             
102711|"Masters"|"Prof."|"3"|7|1|1|0|1|1|1|0|0|"I love shopping with my Affinity Card! Thank you. I used it to purchase a new flat panel monitor. It is amazing. Thank you again!"|                                                                                               
102712|"HS-grad"|"Crafts"|"2"|4|0|1|1|1|1|1|0|0|"Thanks but even with your discounts, your products are too expensive. Sorry."|                                                                                                                                                   
102713|"7th-8th"|"Exec."|"3"|6|0|0|0|1|0|1|0|0|"How much would it cost to upgrade my computer to the latest model you advertised this week?"|                                                                                                                                     
102714|"< Bach."|"Machine"|"1"|2|0|0|0|1|1|1|0|0|"I shop your store a lot.  I love your weekly specials."|                                                                                                                                                                        
102715|"Assoc-A"|"Crafts"|"3"|3|1|1|1|0|1|1|1|0|"Can I use my Affinity card to buy bulk purchases and ship them to my mother in Arizona?"|                                                                                                                                        
102716|"< Bach."|"Transp."|"9+"|5|1|1|1|1|1|1|0|0|"Shopping at your store is a hassle. I rarely shop there and usually forget to bring your new loyalty card and hence never get the items at the sale price.  Can a store manager look up my account on-line?"|                  
102717|"Assoc-V"|"Other"|"3"|8|0|1|1|1|1|1|0|0|"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"|                                      
102718|"< Bach."|"Handler"|"1"|2|0|1|1|0|1|1|1|0|"My brother uses the affinity card a lot. I think the competitor has better prices without it."|                                                                                                                                 
102719|"< Bach."|"Prof."|"3"|4|1|1|1|1|1|1|0|0|"I am not going to waste my time filling up this three page form. Lousy idea."|                                                                                                                                                    
102720|"HS-grad"|"Protec."|"3"|12|1|1|1|1|1|1|0|0|"Thank you! But I am very unhappy with all the junk mail you keep sending."|                                                                                                                                                    
102721|"10th"|"Machine"|"2"|3|0|1|1|0|0|1|1|0|"Can I use my Affinity card to buy bulk purchases and ship them to my mother in Arizona?"|                                                                                                                                          
102722|"Bach."|"Prof."|"6-8"|3|0|1|1|0|1|1|1|0|"Thanks a lot for my new affinity card. I love the discounts and have since started shopping at your store for everything."|                                                                                                       
102723|"Bach."|"Other"|"3"|3|0|0|0|1|1|1|0|0|"A great program but I have to complain just a bit. Why do you need to know how many children I have, where I shop, etc.?  Give us a discount for shopping at your store, but don't ask too many personal questions."|               
102724|"< Bach."|"?"|"1"|2|0|1|1|0|1|1|1|0|"I love shopping with my Affinity Card! Thank you. I used it to purchase a new flat panel monitor. It is amazing. Thank you again!"|                                                                                                   
102725|"HS-grad"|"Machine"|"3"|3|0|0|0|0|1|1|1|0|"How much would it cost to upgrade my computer to the latest model you advertised this week?"|                                                                                                                                   
102726|"< Bach."|"Other"|"1"|2|0|0|0|0|1|1|1|0|"I love shopping with my Affinity Card! Thank you. I used it to purchase a new flat panel monitor. It is amazing. Thank you again!"|                                                                                               
102727|"< Bach."|"Other"|"2"|1|0|1|1|0|1|1|1|0|"It is a good way to attract new shoppers. After shopping at your store for more than a month, I am ready to move on though. Not enough variety"|                                                                                  
102728|"HS-grad"|"Transp."|"3"|6|0|0|0|1|1|1|0|0|"The new affinity card is great. Thank you. I do  have to say that it is a hassle to remember to bring it  with me when I shop as I only shop at your store  for sale items. Could you keep my record in your computer?"|        
102729|"Assoc-A"|"Cleric."|"4-5"|5|1|1|1|1|1|1|0|0|"Affinity card is a great idea. But your store is still too expensive. I am tired of your lousy junk mail."|                                                                                                                   
102730|"< Bach."|"Farming"|"3"|4|1|0|0|1|1|1|0|0|"Thanks a lot for my new affinity card. I love the discounts and have since started shopping at your store for everything."|                                                                                                     
102731|"Masters"|"Exec."|"3"|6|1|1|1|1|1|1|0|0|"If I forget my affinity card, can I still shop here and get the discount?"|                                                                                                                                                       
102732|"Assoc-V"|"Exec."|"3"|7|1|1|1|1|1|1|0|0|"My brother uses the affinity card a lot. I think the competitor has better prices without it."|                                                                                                                                   
102733|"Masters"|"Exec."|"3"|4|1|1|1|1|1|1|0|0|"Can I apply my discount to a purchase I made last month? Excellent program.  Thanks"|                                                                                                                                             
102734|"PhD"|"Exec."|"3"|7|1|0|0|1|1|1|0|0|"Could you send an Affinity Card to my mother in France?  Let me know and I'll send you here address."|                                                                                                                                
102735|"HS-grad"|"Machine"|"3"|4|0|1|1|1|1|1|0|0|"I shop your store a lot.  I love your weekly specials."|                                                                                                                                                                        
102736|"HS-grad"|"Handler"|"6-8"|2|0|0|0|0|1|1|1|0|"Don't send me any more promotions.  I get too much lousy junk mail already"|                                                                                                                                                  
102737|"< Bach."|"Cleric."|"1"|2|0|1|1|0|1|1|1|0|"A great program but I have to complain just a bit. Why do you need to know how many children I have, where I shop, etc.?  Give us a discount for shopping at your store, but don't ask too many personal questions."|           
102738|"7th-8th"|"Crafts"|"3"|4|0|1|1|1|0|1|0|0|"Thank you, But please remove my name from your list."|                                                                                                                                                                           
102739|"< Bach."|"Crafts"|"1"|4|0|1|1|1|1|1|0|0|"My brother uses the affinity card a lot. I think the competitor has better prices without it."|                                                                                                                                  
102740|"10th"|"Other"|"2"|0|0|1|1|1|0|1|0|0|"Affinity card is great. I think it is a hassle to have to remember to bring it in every time though."|                                                                                                                               
102741|"Masters"|"Prof."|"3"|2|1|1|1|0|1|1|0|0|"Thanks but even with your discounts, your products are too expensive. Sorry."|                                                                                                                                                    
102742|"Bach."|"Cleric."|"4-5"|7|0|0|0|1|1|1|0|0|"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."|                                                                                                               
102743|"9th"|"Machine"|"3"|3|0|1|1|0|0|1|1|0|"Thanks but even with your discounts, your products are too expensive. Sorry."|                                                                                                                                                      
102744|"Bach."|"Sales"|"3"|4|0|1|1|1|1|1|0|0|"Thanks but even with your discounts, your products are too expensive. Sorry."|                                                                                                                                                      
102745|"< Bach."|"?"|"9+"|4|0|1|1|1|1|1|0|0|"I love the new on-line documentation."|                                                                                                                                                                                              
102746|"HS-grad"|"Other"|"6-8"|2|0|1|1|0|1|1|1|0|"The more times that I shop at your store, the more times I am impressed.  Don't change anything"|                                                                                                                               
102747|"< Bach."|"Cleric."|"2"|5|0|0|0|1|1|1|0|0|"I used to shop at your store, but have stopped now. I tried to return some electronic items and your store manager was a pain to deal with."|                                                                                   
102748|"Bach."|"Prof."|"3"|4|1|1|1|0|1|1|1|0|"This Affinity Card is great.I am delighted that you sent me one as I 've only shopped at your store once. I was so pleased to be included in your program that I immediately purchased a new flat panel monitor."|                  
102749|"Bach."|"Sales"|"3"|8|0|1|0|1|1|1|0|0|""|                                                                                                                                                                                                                                  
102750|"7th-8th"|"Other"|"3"|3|0|0|0|0|0|1|0|0|"Don't send me any more promotions.  I get too much lousy junk mail already"|                                                                                                                                                      
102751|"Bach."|"Exec."|"2"|3|0|0|0|0|1|1|1|0|"Thanks a lot for my new affinity card. I love the discounts and have since started shopping at your store for everything."|                                                                                                         
102752|"HS-grad"|"Exec."|"9+"|5|0|0|0|1|1|1|0|0|""|                                                                                                                                                                                                                               
102753|"PhD"|"Prof."|"2"|7|0|0|0|1|1|1|0|0|""|                                                                                                                                                                                                                                    
102754|"Bach."|"Exec."|"3"|7|1|1|1|1|1|1|0|0|"Can I use my Affinity card to buy bulk purchases and ship them to my mother in Arizona?"|                                                                                                                                           
102755|"Assoc-A"|"Sales"|"3"|5|0|0|0|0|1|1|0|0|"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"|                                                                                                                     
102756|"HS-grad"|"Farming"|"3"|8|0|0|0|1|1|1|0|0|"I love the discounts. But I mostly end upbuying  things I do not need."|                                                                                                                                                        
102757|"Bach."|"Sales"|"3"|5|1|1|1|0|1|1|1|0|"Affinity card is great. I think it is a hassle to have to remember to bring it in every time though."|                                                                                                                              
102758|"Assoc-V"|"Cleric."|"9+"|3|0|1|1|0|1|1|1|0|"Thanks a lot for my new affinity card. I love the discounts and have since started shopping at your store for everything."|                                                                                                    
102759|"HS-grad"|"Transp."|"2"|4|0|0|0|1|1|1|0|0|"A lousy idea.  I threw your card away. If you want to know what I buy, I'll shop elsewhere."|                                                                                                                                   
102760|"11th"|"Farming"|"1"|1|0|0|0|0|0|1|1|0|"I love the new on-line documentation."|                                                                                                                                                                                            
102761|"11th"|"Other"|"6-8"|2|0|0|0|0|0|1|1|0|"It is a good way to attract new shoppers. After shopping at your store for more than a month, I am ready to move on though. Not enough variety"|                                                                                   
102762|"HS-grad"|"Crafts"|"3"|5|0|1|1|1|1|1|0|0|"Shopping at your store is a hassle. I rarely shop there and usually forget to bring your new loyalty card and hence never get the items at the sale price.  Can a store manager look up my account on-line?"|                    
102763|"< Bach."|"Farming"|"3"|11|0|0|0|1|1|1|0|0|"Great program.  Love the discount. Signed happy customer."|                                                                                                                                                                    
102764|"Bach."|"Sales"|"3"|4|1|1|1|1|1|1|0|0|"Can I apply my discount to a purchase I made last month? Excellent program.  Thanks"|                                                                                                                                               
102765|"HS-grad"|"Crafts"|"3"|8|1|0|0|1|1|1|0|0|"My brother uses the affinity card a lot. I think the competitor has better prices without it."|                                                                                                                                  
102766|"Bach."|"Exec."|"2"|5|0|1|1|0|1|1|0|0|"The new affinity card is great. Thank you. I do  have to say that it is a hassle to remember to bring it  with me when I shop as I only shop at your store  for sale items. Could you keep my record in your computer?"|            
102767|"Bach."|"Exec."|"3"|8|1|0|0|1|1|1|0|0|"I don't like your new Affinity Card program.  Too little, too late.  I am very happy with your competitor's stores."|                                                                                                               
102768|"HS-grad"|"Machine"|"3"|4|0|1|1|1|1|1|0|0|"I love the discounts. But I mostly end upbuying  things I do not need."|                                                                                                                                                        
102769|"9th"|"Handler"|"2"|4|0|1|1|1|0|1|0|0|"Can I use my Affinity card to buy bulk purchases and ship them to my mother in Arizona?"|                                                                                                                                           
102770|"HS-grad"|"Other"|"9+"|2|0|0|0|1|1|1|0|0|""|                                                                                                                                                                                                                               
102771|"12th"|"Sales"|"2"|3|0|1|1|0|0|1|1|0|"I purchased the new mouse pads and love them. I also purchased one for my sister and one for my brother."|                                                                                                                           
102772|"11th"|"Transp."|"3"|3|0|1|1|0|0|1|0|0|"Dear store manager, please do not send me any more Affinity cards. I do not shop at your store very often and I feel that your new card imposes an invasion on my privacy."|                                                       
102773|"HS-grad"|"Sales"|"3"|8|1|0|0|1|1|1|0|0|"Affinity card is great. I think it is a hassle to have to remember to bring it in every time though."|                                                                                                                            
102774|"10th"|"Other"|"3"|4|0|1|1|1|0|1|0|0|"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"|                                                                                                                        
102775|"< Bach."|"Machine"|"1"|3|0|0|0|0|1|1|1|0|"I am unhappy with the service at your store. Do not consider me a loyal customer just because I use your Affinity Card"|                                                                                                        
102776|"< Bach."|"Cleric."|"2"|5|0|0|0|1|1|1|0|0|"Don't send me any more promotions.  I get too much lousy junk mail already"|                                                                                                                                                    
102777|"Assoc-A"|"Handler"|"1"|1|0|1|1|0|1|1|1|0|"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."|                                                                                                           
102778|"< Bach."|"Cleric."|"1"|3|0|1|1|0|1|1|1|0|"I purchased the new mouse pads and love them. I also purchased one for my sister and one for my brother."|                                                                                                                      
102779|"< Bach."|"Transp."|"3"|4|0|0|0|1|1|1|0|0|"How much would it cost to upgrade my computer to the latest model you advertised this week?"|                                                                                                                                   
102780|"< Bach."|"Prof."|"3"|6|0|1|1|1|1|1|0|0|"How much would it cost to upgrade my computer to the latest model you advertised this week?"|                                                                                                                                     
102781|"HS-grad"|"Crafts"|"3"|4|0|0|0|1|1|1|0|0|"I love the new on-line documentation."|                                                                                                                                                                                          
102782|"HS-grad"|"Crafts"|"3"|4|0|1|1|0|1|1|1|0|"I love the new on-line documentation."|                                                                                                                                                                                          
102783|"PhD"|"Prof."|"3"|9|1|0|0|1|1|1|0|0|"I run a small convenience store. Any chance that I would be eligible for larger discounts if I purchase a large quantity of items (bulk purchase)?"|                                                                                  
102784|"HS-grad"|"Machine"|"2"|4|0|0|0|1|1|1|0|0|""|                                                                                                                                                                                                                              
102785|"HS-grad"|"Cleric."|"3"|7|0|0|0|1|1|1|0|0|"I am not going to waste my time filling up this three page form. Lousy idea."|                                                                                                                                                  
102786|"Masters"|"Exec."|"3"|5|1|0|0|1|1|1|0|0|"I wanted to write you to let you know that I've purchased several items at your store recently and have been very satisfied with my purchases. Keep up  the good work."|                                                          
102787|"< Bach."|"Other"|"9+"|4|0|1|1|1|1|1|0|0|"I used to shop at your store, but have stopped now. I tried to return some electronic items and your store manager was a pain to deal with."|                                                                                    
102788|"Bach."|"Sales"|"3"|3|1|1|1|0|1|1|1|0|"Could you send an Affinity Card to my mother in France?  Let me know and I'll send you here address."|                                                                                                                              
102789|"HS-grad"|"Machine"|"3"|6|1|1|1|1|1|1|0|0|"My sister told me about your store and I was impressed. Now I use it for all my shopping here."|                                                                                                                                
102790|"HS-grad"|"Cleric."|"4-5"|2|1|1|1|1|1|1|0|0|"Can I use my Affinity card to buy bulk purchases and ship them to my mother in Arizona?"|                                                                                                                                     
102791|"Assoc-V"|"Prof."|"2"|5|0|1|0|1|1|1|0|0|""|                                                                                                                                                                                                                                
102792|"HS-grad"|"Cleric."|"3"|3|0|1|1|0|1|1|0|0|"I love shopping with my Affinity Card! Thank you. I used it to purchase a new flat panel monitor. It is amazing. Thank you again!"|                                                                                             
102793|"Masters"|"Prof."|"2"|3|0|1|1|0|1|1|1|0|"I am not going to waste my time filling up this three page form. Lousy idea."|                                                                                                                                                    
102794|"Masters"|"Prof."|"2"|6|1|1|1|1|1|1|0|0|"My sister told me about your store and I was impressed. Now I use it for all my shopping here."|                                                                                                                                  
102795|"HS-grad"|"Transp."|"9+"|4|0|1|1|1|1|1|0|0|"Affinity card makese sense only for bulk purchases. For all others, driving so far is not worth the discount. Either offer free shipping or build a store close by."|                                                          
102796|"PhD"|"Exec."|"3"|5|1|1|1|1|1|1|0|0|"Thank you! But I am very unhappy with all the junk mail you keep sending."|                                                                                                                                                           
102797|"HS-grad"|"Other"|"2"|6|0|0|0|1|1|1|0|0|"The new affinity card is great. Thank you. I do  have to say that it is a hassle to remember to bring it  with me when I shop as I only shop at your store  for sale items. Could you keep my record in your computer?"|          
102798|"HS-grad"|"Other"|"9+"|2|0|1|1|0|1|1|0|0|"Dear store manager, please do not send me any more Affinity cards. I do not shop at your store very often and I feel that your new card imposes an invasion on my privacy."|                                                     
102799|"HS-grad"|"Cleric."|"2"|4|0|1|1|1|1|1|0|0|"Don't send me any more promotions.  I get too much lousy junk mail already"|                                                                                                                                                    
102800|"< Bach."|"Machine"|"2"|3|0|1|1|0|1|1|0|0|"Don't send me any more promotions.  I get too much lousy junk mail already"|                                                                                                                                                    
102801|"< Bach."|"Exec."|"3"|7|0|0|0|1|1|1|0|0|"How much would it cost to upgrade my computer to the latest model you advertised this week?"|                                                                                                                                     
102802|"Assoc-A"|"Prof."|"6-8"|5|0|1|1|1|1|1|0|0|"My brother uses the affinity card a lot. I think the competitor has better prices without it."|                                                                                                                                 
102803|"HS-grad"|"Cleric."|"1"|3|0|0|0|0|1|1|1|0|"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"|                                    
102804|"Bach."|"?"|"3"|2|1|1|1|1|1|1|0|0|"Affinity card is great. I think it is a hassle to have to remember to bring it in every time though."|                                                                                                                                  
102805|"10th"|"Exec."|"4-5"|6|0|0|0|1|0|1|0|0|"Thank you, But please remove my name from your list."|                                                                                                                                                                             
102806|"Bach."|"Exec."|"3"|6|1|1|1|1|1|1|0|0|"I don't like your new Affinity Card program.  Too little, too late.  I am very happy with your competitor's stores."|                                                                                                               
102807|"HS-grad"|"?"|"1"|1|0|1|0|0|1|1|1|0|"Don't send me any more promotions.  I get too much lousy junk mail already"|                                                                                                                                                          
102808|"< Bach."|"Other"|"9+"|3|0|1|1|1|1|1|0|0|"Can I use my Affinity card to buy bulk purchases and ship them to my mother in Arizona?"|                                                                                                                                        
102809|"< Bach."|"Transp."|"1"|2|0|1|1|0|1|1|1|0|"I just purchased a computer from your store last month.  Why didn't you offer this discount then?"|                                                                                                                             
102810|"< Bach."|"Other"|"2"|3|1|0|0|0|1|1|1|0|"I love it. Will never shop at other shops again!"|                                                                                                                                                                                
102811|"1st-4th"|"Crafts"|"3"|5|0|1|1|1|0|1|0|0|"Thank you, But please remove my name from your list."|                                                                                                                                                                           
102812|"< Bach."|"Machine"|"3"|4|0|0|0|1|1|1|0|0|"It is a good way to attract new shoppers. After shopping at your store for more than a month, I am ready to move on though. Not enough variety"|                                                                                
102813|"10th"|"Crafts"|"1"|2|0|1|1|0|0|1|1|0|"A great program but I have to complain just a bit. Why do you need to know how many children I have, where I shop, etc.?  Give us a discount for shopping at your store, but don't ask too many personal questions."|               
102814|"HS-grad"|"Prof."|"3"|4|1|1|1|1|1|1|0|0|""|                                                                                                                                                                                                                                
102815|"HS-grad"|"Sales"|"3"|3|1|1|1|0|1|1|0|0|"Can I apply my discount to a purchase I made last month? Excellent program.  Thanks"|                                                                                                                                             
102816|"Assoc-V"|"Cleric."|"2"|4|0|0|0|1|1|1|0|0|"I used to shop at your store, but have stopped now. I tried to return some electronic items and your store manager was a pain to deal with."|                                                                                   
102817|"Bach."|"Prof."|"3"|6|1|1|1|1|1|1|0|0|"Could you send an Affinity Card to my mother in France?  Let me know and I'll send you here address."|                                                                                                                              
102818|"HS-grad"|"Other"|"2"|4|0|1|1|1|1|1|0|0|"I am unhappy with the service at your store. Do not consider me a loyal customer just because I use your Affinity Card"|                                                                                                          
102819|"< Bach."|"Other"|"3"|4|0|0|0|0|1|1|0|0|"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."|                                                                                                                 
102820|"HS-grad"|"Cleric."|"1"|3|0|1|1|0|1|1|1|0|"I shop your store a lot.  I love your weekly specials."|                                                                                                                                                                        
102821|"PhD"|"Prof."|"3"|4|1|1|1|0|1|1|0|0|"Does this discount work if you live in Australia?I've moved and I would like to purchase a few items as gifts but want the discount.  Have you ever considered offering free shipping?"|                                              
102822|"HS-grad"|"Crafts"|"2"|2|0|1|1|0|1|1|1|0|"Don't send me any more promotions.  I get too much lousy junk mail already"|                                                                                                                                                     
102823|"< Bach."|"Transp."|"3"|4|1|0|0|1|1|1|0|0|"Can I apply my discount to a purchase I made last month? Excellent program.  Thanks"|                                                                                                                                           
102824|"Bach."|"Exec."|"3"|4|1|1|1|1|1|1|0|0|"Shopping at your store is a hassle. I rarely shop there and usually forget to bring your new loyalty card and hence never get the items at the sale price.  Can a store manager look up my account on-line?"|                       
102825|"10th"|"Machine"|"2"|6|0|1|1|1|0|1|0|0|"I shop your store a lot.  I love your weekly specials."|                                                                                                                                                                           
102826|"10th"|"Crafts"|"9+"|3|0|1|1|0|0|1|0|0|"Can I use my Affinity card to buy bulk purchases and ship them to my mother in Arizona?"|                                                                                                                                          
102827|"< Bach."|"?"|"1"|2|0|1|1|0|1|1|1|0|"The more times that I shop at your store, the more times I am impressed.  Don't change anything"|                                                                                                                                     
102828|"HS-grad"|"Machine"|"1"|4|0|0|0|1|1|1|0|0|"I am not going to waste my time filling up this three page form. Lousy idea."|                                                                                                                                                  
102829|"HS-grad"|"Crafts"|"1"|3|0|0|0|0|1|1|1|0|"Affinity card is a great idea. But your store is still too expensive. I am tired of your lousy junk mail."|                                                                                                                      
102830|"Bach."|"Exec."|"6-8"|5|0|1|1|1|1|1|0|0|"How much would it cost to upgrade my computer to the latest model you advertised this week?"|                                                                                                                                     
102831|"HS-grad"|"Cleric."|"3"|5|0|1|1|1|1|1|0|0|"Can I use my Affinity card to buy bulk purchases and ship them to my mother in Arizona?"|                                                                                                                                       
102832|"Assoc-V"|"Handler"|"3"|3|0|0|0|0|1|1|1|0|"A great program but I have to complain just a bit. Why do you need to know how many children I have, where I shop, etc.?  Give us a discount for shopping at your store, but don't ask too many personal questions."|           
